id,type,dc\.identifier,broader,broaderTransitive,definition,inScheme,notation,note,prefLabel,semanticRelation,topConceptOf,seeAlso,narrower,narrowerTransitive,altLabel,hasTopConcept
https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/infiltratie,http://www.w3.org/2004/02/skos/core#Concept,be.vlaanderen.bodemenondergrond.data.id.concept.boringtype.infiltratie,null,null,Boring voor de aanleg van een infiltratie uitgevoerd voor het kunstmatig aanvullen van grondwater door injectie uit diverse bronnen.,https://data.bodemenondergrond.vlaanderen.be/id/conceptscheme/boringtype,infiltratie,Boring voor de aanleg van een infiltratie uitgevoerd voor het kunstmatig aanvullen van grondwater door injectie uit diverse bronnen.,Boring i.h.k.v. een infiltratie,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/grondwaterwinningkunstmatigaanvullengrondwater,https://data.bodemenondergrond.vlaanderen.be/id/conceptscheme/boringtype,null,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/grondwaterwinningkunstmatigaanvullengrondwater,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/grondwaterwinningkunstmatigaanvullengrondwater,null,null
https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/kathodischebescherming,http://www.w3.org/2004/02/skos/core#Concept,be.vlaanderen.bodemenondergrond.data.id.concept.boringtype.kathodischebescherming,null,null,"Boring met als doel 'kathodische bescherming'. De boring wordt uitgevoerd door een boorbedrijf erkend voor boorwerkzaamheden volgens discipline D4 van de VLAREL-erkenning artikel 6, 7°, a) of valt onder bepaalde boorwerkzaamheden buiten het toepassingsgebied van deze disciplines.",https://data.bodemenondergrond.vlaanderen.be/id/conceptscheme/boringtype,kathodischebescherming,"Boring met als doel 'kathodische bescherming'. De boring wordt uitgevoerd door een boorbedrijf erkend voor boorwerkzaamheden volgens discipline D4 van de VLAREL-erkenning artikel 6, 7°, a) of valt onder bepaalde boorwerkzaamheden buiten het toepassingsgebied van deze disciplines.",Boring voor kathodische bescherming,null,https://data.bodemenondergrond.vlaanderen.be/id/conceptscheme/boringtype,https://data.bodemenondergrond.vlaanderen.be/doc/conceptscheme/erkenningstype,null,null,null,null
https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/monitoringvervuildesites,http://www.w3.org/2004/02/skos/core#Concept,be.vlaanderen.bodemenondergrond.data.id.concept.boringtype.monitoringvervuildesites,null,null,Boring met als doel 'monitoring van vervuilde sites' uitgevoerd in het kader van een bodemonderzoek en/of in het kader van bodemdecreet regelgeving.,https://data.bodemenondergrond.vlaanderen.be/id/conceptscheme/boringtype,monitoringvervuildesites,Boring met als doel 'monitoring van vervuilde sites' uitgevoerd in het kader van een bodemonderzoek en/of in het kader van bodemdecreet regelgeving.,Boring voor de monitoring van vervuilde sites,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/aanlegpeilputverontreiniging|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/bodemverontreiniging,https://data.bodemenondergrond.vlaanderen.be/id/conceptscheme/boringtype,https://data.bodemenondergrond.vlaanderen.be/doc/conceptscheme/erkenningstype,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/aanlegpeilputverontreiniging|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/bodemverontreiniging,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/aanlegpeilputverontreiniging|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/bodemverontreiniging,null,null
https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/opvullenboorgat,http://www.w3.org/2004/02/skos/core#Concept,be.vlaanderen.bodemenondergrond.data.id.concept.boringtype.opvullenboorgat,null,null,Boring voor het opvullen van een boorgat of een grondwaterwinning.,https://data.bodemenondergrond.vlaanderen.be/id/conceptscheme/boringtype,boringopvullen,Boring voor het opvullen van een boorgat of een grondwaterwinning.,Boring voor het opvullen van een boorgat of een grondwaterwinning,null,https://data.bodemenondergrond.vlaanderen.be/id/conceptscheme/boringtype,null,null,null,null,null
https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/pompproef,http://www.w3.org/2004/02/skos/core#Concept,be.vlaanderen.bodemenondergrond.data.id.concept.boringtype.pompproef,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/hydrogeologischonderzoek,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/hydrogeologischonderzoek,"Boring voor aanleg van een grondwwaterwinningsput of grondwaterwinning voor proefpomping, pompproef of bemalingsproef gedurende minder dan 3 maanden. De boring wordt uitgevoerd door een boorbedrijf erkend voor boorwerkzaamheden volgens disciplines D1, D2, D3 en D5  van de VLAREL-erkenning artikel 6, 7°, a) en voor boorwerkzaamheden uitgevoerd buiten VLAREL erkende boorbedrijven.",https://data.bodemenondergrond.vlaanderen.be/id/conceptscheme/boringtype,pompproef,"Boring voor aanleg van een grondwwaterwinningsput of grondwaterwinning voor proefpomping, pompproef of bemalingsproef gedurende minder dan 3 maanden. De boring wordt uitgevoerd door een boorbedrijf erkend voor boorwerkzaamheden volgens disciplines D1, D2, D3 en D5  van de VLAREL-erkenning artikel 6, 7°, a) en voor boorwerkzaamheden uitgevoerd buiten VLAREL erkende boorbedrijven.","Boring voor proefpomping, pompproef of bemalingsproef",https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/hydrogeologischonderzoek,https://data.bodemenondergrond.vlaanderen.be/id/conceptscheme/boringtype,https://data.bodemenondergrond.vlaanderen.be/doc/conceptscheme/erkenningstype|https://navigator.emis.vito.be/detail?woId=70324&woLang=nl&version=(versie%202025-04-17),null,null,null,null
https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/prospectiedelfstoffen,http://www.w3.org/2004/02/skos/core#Concept,be.vlaanderen.bodemenondergrond.data.id.concept.boringtype.prospectiedelfstoffen,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/exploratiemineralebronnen,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/exploratiemineralebronnen,"Boring voor verkennend onderzoek voor de prospectie naar delfstoffen. De boring wordt uitgevoerd door een boorbedrijf erkend voor boorwerkzaamheden volgens discipline D4 van de VLAREL-erkenning artikel 6, 7°, a) of valt onder bepaalde boorwerkzaamheden buiten het toepassingsgebied van deze disciplines.",https://data.bodemenondergrond.vlaanderen.be/id/conceptscheme/boringtype,prospectiedelfstoffen,"Boring voor verkennend onderzoek voor de prospectie naar delfstoffen. De boring wordt uitgevoerd door een boorbedrijf erkend voor boorwerkzaamheden volgens discipline D4 van de VLAREL-erkenning artikel 6, 7°, a) of valt onder bepaalde boorwerkzaamheden buiten het toepassingsgebied van deze disciplines.",Boring voor verkennend onderzoek naar de prospectie van delfstoffen,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/exploratiemineralebronnen,https://data.bodemenondergrond.vlaanderen.be/id/conceptscheme/boringtype,https://data.bodemenondergrond.vlaanderen.be/doc/conceptscheme/erkenningstype,null,null,null,null
https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/sanering,http://www.w3.org/2004/02/skos/core#Concept,be.vlaanderen.bodemenondergrond.data.id.concept.boringtype.sanering,null,null,"Boring met als doel 'sanering' uitgevoerd voor sanering in het algemeen: het verwijderen van vervuiling of verontreiniging uit grondwater, grond en ander gesteente.",https://data.bodemenondergrond.vlaanderen.be/id/conceptscheme/boringtype,sanering,"Boring met als doel 'sanering' uitgevoerd voor sanering in het algemeen: het verwijderen van vervuiling of verontreiniging uit grondwater, grond en ander gesteente.",Sanering,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/bemalingbodemsanering|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/bemalingbodemsaneringmitigatie|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/bodemsanering|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/grondwaterherinfiltratiebodemsanering|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/grondwateronttrekkingbodemsanering|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/grondwaterwinningondergrondsebeluchting,https://data.bodemenondergrond.vlaanderen.be/id/conceptscheme/boringtype,null,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/bemalingbodemsanering|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/bemalingbodemsaneringmitigatie|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/bodemsanering|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/grondwaterherinfiltratiebodemsanering|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/grondwateronttrekkingbodemsanering|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/grondwaterwinningondergrondsebeluchting,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/bemalingbodemsanering|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/bemalingbodemsaneringmitigatie|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/bodemsanering|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/grondwaterherinfiltratiebodemsanering|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/grondwateronttrekkingbodemsanering|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/grondwaterwinningondergrondsebeluchting,null,null
https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/seismischonderzoek,http://www.w3.org/2004/02/skos/core#Concept,be.vlaanderen.bodemenondergrond.data.id.concept.boringtype.seismischonderzoek,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/geofysischonderzoek,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/geofysischonderzoek,"Boring met inbouw van een seismometer voor geofysisch onderzoek. De boring wordt uitgevoerd door een boorbedrijf erkend voor boorwerkzaamheden volgens discipline D4 van de VLAREL-erkenning artikel 6, 7°, a) of valt onder bepaalde boorwerkzaamheden buiten het toepassingsgebied van deze disciplines.",https://data.bodemenondergrond.vlaanderen.be/id/conceptscheme/boringtype,seismischonderzoek,"Boring met inbouw van een seismometer voor geofysisch onderzoek. De boring wordt uitgevoerd door een boorbedrijf erkend voor boorwerkzaamheden volgens discipline D4 van de VLAREL-erkenning artikel 6, 7°, a) of valt onder bepaalde boorwerkzaamheden buiten het toepassingsgebied van deze disciplines.",Boring voor inbouw van een seismometer,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/geofysischonderzoek,https://data.bodemenondergrond.vlaanderen.be/id/conceptscheme/boringtype,https://data.bodemenondergrond.vlaanderen.be/doc/conceptscheme/erkenningstype,null,null,null,null
https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/thermischeenergieopslag,http://www.w3.org/2004/02/skos/core#Concept,be.vlaanderen.bodemenondergrond.data.id.concept.boringtype.thermischeenergieopslag,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/geothermie,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/geothermie,"Boring in het kader van thermische energieopslag in boorgaten. Voorbeelden zijn boorgat energieopslag (BEO), geothermische opslag per boorgat (BTES) of bodemlus. De boring wordt uitgevoerd door een boorbedrijf erkend voor boorwerkzaamheden volgens discipline D4 van de VLAREL-erkenning artikel 6, 7°, a) of valt onder bepaalde boorwerkzaamheden buiten het toepassingsgebied van deze disciplines.",https://data.bodemenondergrond.vlaanderen.be/id/conceptscheme/boringtype,thermischeenergieopslag,"Boring in het kader van thermische energieopslag in boorgaten. Voorbeelden zijn boorgat energieopslag (BEO), geothermische opslag per boorgat (BTES) of bodemlus. De boring wordt uitgevoerd door een boorbedrijf erkend voor boorwerkzaamheden volgens discipline D4 van de VLAREL-erkenning artikel 6, 7°, a) of valt onder bepaalde boorwerkzaamheden buiten het toepassingsgebied van deze disciplines.","Boring voor thermische energieopslag in boorgat (BEO, bodemlus, BTES)",https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/geothermie,https://data.bodemenondergrond.vlaanderen.be/id/conceptscheme/boringtype,https://data.bodemenondergrond.vlaanderen.be/doc/conceptscheme/erkenningstype|https://navigator.emis.vito.be/detail?woId=70341&woLang=nl&version=(versie%202025-04-17),null,null,null,null
https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/verkennendgeochemischonderzoek,http://www.w3.org/2004/02/skos/core#Concept,be.vlaanderen.bodemenondergrond.data.id.concept.boringtype.verkennendgeochemischonderzoek,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/geochemischonderzoek,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/geochemischonderzoek,"Boring voor verkennend geochemisch onderzoek. De boring wordt uitgevoerd door een boorbedrijf erkend voor boorwerkzaamheden volgens discipline D4 van de VLAREL-erkenning artikel 6, 7°, a) of valt onder bepaalde boorwerkzaamheden buiten het toepassingsgebied van deze disciplines.",https://data.bodemenondergrond.vlaanderen.be/id/conceptscheme/boringtype,verkennendgeochemischonderzoek,"Boring voor verkennend geochemisch onderzoek. De boring wordt uitgevoerd door een boorbedrijf erkend voor boorwerkzaamheden volgens discipline D4 van de VLAREL-erkenning artikel 6, 7°, a) of valt onder bepaalde boorwerkzaamheden buiten het toepassingsgebied van deze disciplines.",Boring voor verkennend geochemisch onderzoek,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/geochemischonderzoek,https://data.bodemenondergrond.vlaanderen.be/id/conceptscheme/boringtype,https://data.bodemenondergrond.vlaanderen.be/doc/conceptscheme/erkenningstype,null,null,null,null
https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/verkennendgeofysischonderzoek,http://www.w3.org/2004/02/skos/core#Concept,be.vlaanderen.bodemenondergrond.data.id.concept.boringtype.verkennendgeofysischonderzoek,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/geofysischonderzoek,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/geofysischonderzoek,"Boring voor verkennend geofysich onderzoek. De boring wordt uitgevoerd door een boorbedrijf erkend voor boorwerkzaamheden volgens discipline D4 van de VLAREL-erkenning artikel 6, 7°, a) of valt onder bepaalde boorwerkzaamheden buiten het toepassingsgebied van deze disciplines.",https://data.bodemenondergrond.vlaanderen.be/id/conceptscheme/boringtype,verkennendgeofysischonderzoek,"Boring voor verkennend geofysich onderzoek. De boring wordt uitgevoerd door een boorbedrijf erkend voor boorwerkzaamheden volgens discipline D4 van de VLAREL-erkenning artikel 6, 7°, a) of valt onder bepaalde boorwerkzaamheden buiten het toepassingsgebied van deze disciplines.",Boring voor verkennend geofysisch onderzoek,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/geofysischonderzoek,https://data.bodemenondergrond.vlaanderen.be/id/conceptscheme/boringtype,https://data.bodemenondergrond.vlaanderen.be/doc/conceptscheme/erkenningstype,null,null,null,null
https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/verkennendgeologischonderzoek,http://www.w3.org/2004/02/skos/core#Concept,be.vlaanderen.bodemenondergrond.data.id.concept.boringtype.verkennendgeologischonderzoek,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/geologischonderzoek,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/geologischonderzoek,"Boring voor verkennend geologisch onderzoek. De boring wordt uitgevoerd door een boorbedrijf erkend voor boorwerkzaamheden volgens discipline D4 van de VLAREL-erkenning artikel 6, 7°, a) of valt onder bepaalde boorwerkzaamheden buiten het toepassingsgebied van deze disciplines.",https://data.bodemenondergrond.vlaanderen.be/id/conceptscheme/boringtype,verkennendgeologischonderzoek,"Boring voor verkennend geologisch onderzoek. De boring wordt uitgevoerd door een boorbedrijf erkend voor boorwerkzaamheden volgens discipline D4 van de VLAREL-erkenning artikel 6, 7°, a) of valt onder bepaalde boorwerkzaamheden buiten het toepassingsgebied van deze disciplines.",Boring voor inbouw van een seismometer,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/geologischonderzoek,https://data.bodemenondergrond.vlaanderen.be/id/conceptscheme/boringtype,https://data.bodemenondergrond.vlaanderen.be/doc/conceptscheme/erkenningstype,null,null,null,null
https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/verkennendhydrogeologischonderzoek,http://www.w3.org/2004/02/skos/core#Concept,be.vlaanderen.bodemenondergrond.data.id.concept.boringtype.verkennendhydrogeologischonderzoek,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/hydrogeologischonderzoek,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/hydrogeologischonderzoek,"Boring voor verkennend hydrogeologisch onderzoek. De boring wordt uitgevoerd door een boorbedrijf erkend voor boorwerkzaamheden volgens discipline D4 van de VLAREL-erkenning artikel 6, 7°, a) of valt onder bepaalde boorwerkzaamheden buiten het toepassingsgebied van deze disciplines.",https://data.bodemenondergrond.vlaanderen.be/id/conceptscheme/boringtype,verkennendhydrogeologischonderzoek,"Boring voor verkennend hydrogeologisch onderzoek. De boring wordt uitgevoerd door een boorbedrijf erkend voor boorwerkzaamheden volgens discipline D4 van de VLAREL-erkenning artikel 6, 7°, a) of valt onder bepaalde boorwerkzaamheden buiten het toepassingsgebied van deze disciplines.",Boring voor verkennend hydrogeologisch onderzoek,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/hydrogeologischonderzoek,https://data.bodemenondergrond.vlaanderen.be/id/conceptscheme/boringtype,https://data.bodemenondergrond.vlaanderen.be/doc/conceptscheme/erkenningstype,null,null,null,null
https://data.bodemenondergrond.vlaanderen.be/id/conceptscheme/boringtype,http://www.w3.org/2004/02/skos/core#ConceptScheme,be.vlaanderen.bodemenondergrond.data.id.conceptscheme.boringtype,null,null,Beschrijving van de type boring.,null,null,Beschrijving van de type boring.,Codelijst boringtype.,null,null,null,null,null,null,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/aanlegpeilput|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/grondwatermonitoring|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/aanlegpeilputanalyses|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/aanlegpeilputinrichting|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/aanlegpeilputverontreiniging|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/monitoringvervuildesites|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/archeologischonderzoek|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/bemaling|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/drainagebemaling|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/bemalingbodemsaneringgrondwaterverlaging|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/bemalingpermanentexploitatiegebouwen|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/bemalingpermanentexploitatieterreinen|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/bemalingpermanentexploitatietunnels|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/bemalingpermanentmijnverzakkingsgebieden|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/bemalingtijdelijkrealisatienutsvoorzieningen|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/bemalingtijdelijkrealisatiewerken|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/bemalingbodemsanering|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/sanering|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/bemalingbodemsaneringmitigatie|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/berging|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/boringtot100mopslagkernafval|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/boringvanaf100mopslagkernafval|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/boringvanaf500mexploitatievergunninggasopslag|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/boringvanaf500mopslagvergunningkoolstofdioxide|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/bodemkundigonderzoek|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/bodemsanering|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/bodemverontreiniging|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/boringvanaf500mopsporingsvergunningaardwarmte|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/exploratiediepegeothermie|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/boringvanaf500mopsporingsvergunninggasopslag|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/exploratieondergrondseopslag|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/boringvanaf500mopsporingsvergunningkoolstofdioxideopslag|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/boringvanaf500mopsporingsvergunningkoolwaterstoffen|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/exploratieenergiebronnen|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/boringvanaf500mverkennendonderzoek|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/geologischonderzoek|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/boringvanaf500mwinningsvergunningaardwarmte|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/exploitatiediepegeothermie|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/boringvanaf500mwinningsvergunningkoolwaterstoffen|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/exploitatieenergiebronnen|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/certificaatvanherkomst|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/geochemischonderzoek|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/drainage|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/exploitatiemineralebronnen|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/exploratiemineralebronnen|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/prospectiedelfstoffen|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/verkennendgeochemischonderzoek|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/geofysischonderzoek|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/seismischonderzoek|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/verkennendgeofysischonderzoek|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/geologischonderzoekhistorisch|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/verkennendgeologischonderzoek|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/geotechnischeboringanderinstrument|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/geotechnischonderzoek|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/geotechnischeboringextensometer|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/geotechnischeboringgronddrukmeter|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/geotechnischeboringinclinometer|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/geotechnischeboringmonstername|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/geotechnischeboringpeilfilter|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/geotechnischeboringwaterspanningsmeter|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/geothermie|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/grondwaterwinningkoudewarmteopslag|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/thermischeenergieopslag|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/grondverzet|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/grondverzetpeilput|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/grondwaterherinfiltratiebodemsanering|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/grondwateronttrekkingbodemsanering|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/grondwaterwinning|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/grondwaterwinningbedrijfsgebondentoepassing|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/grondwaterwinninghuishoudtoepassing|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/grondwaterwinningopenbarewatervoorziening|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/grondwaterwinningkunstmatigaanvullengrondwater|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/infiltratie|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/grondwaterwinningondergrondsebeluchting|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/hydrogeologischonderzoek|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/hydrogeologischonderzoekhistorisch|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/pompproef|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/verkennendhydrogeologischonderzoek|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/kathodischebescherming|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/opvullenboorgat
